lat,lng,wayid
43.90122211626257,11.03412926495397,26382699
43.90428901607755,11.037588971545876,26382699
43.90440831605922,11.037768971817522,26382699
43.901534316268915,11.03583956659827,26382722
43.9026599162444,11.037367369192818,26382722
43.907810415185935,11.032426473671531,26382753
43.907385815331935,11.031956372785821,26382753
43.905955015746216,11.031619270421348,26408680
43.90925571460985,11.022791271321747,26449166
43.90327041620008,11.027082563390907,26449181
43.91320071241489,11.033916282313621,26473092
43.91398871186727,11.032756983081612,26473092
43.832525576093346,11.032350860138804,27005089
43.832806277228244,11.03228826039246,27005090
43.835916389494024,11.023255241451311,27036952
43.83544968768953,11.023932942406002,27036952
43.83528298704191,11.02417494275132,27036952
43.834563784229154,11.02517184414292,27036952
43.83229557515999,11.020624827867616,27036953
43.83307147829624,11.021345231248551,27036953
43.83343307974581,11.021634032686801,27036953
43.833792281178184,11.021982634274776,27036953
43.83497288583283,11.022646538168289,27036953
43.83642329143949,11.023794643753783,27036953
43.83685059306777,11.02405064516779,27036953
43.83177267302651,11.021014627967082,27036954
43.83222847488711,11.021784630903309,27036954
43.833062278259256,11.023082835923402,27036954
43.833609980452174,11.025069942231138,27061770
43.833456679840154,11.025367542767478,27061770
43.833169478689854,11.03116285790549,27061771
43.83273127692546,11.030187854587634,27061771
43.831963273806025,11.028929549943252,27061771
43.83162167240744,11.028801349042526,27061771
43.88775911056012,11.026758037257789,28128356
43.887795610589926,11.026395536920802,28128356
43.83559048823528,11.03478917116229,33186961
43.83648619167985,11.035481274247987,33187461
43.83925350202527,11.037597683497012,33187461
43.924675700850315,11.039648499192188,36969181
43.924382101242315,11.039321498803492,36969181
43.92394990181018,11.038926898224505,36969181
43.92366390217994,11.038719297838444,36969181
43.92250330363129,11.03789649623773,36969181
43.920962205436574,11.034761493766457,36969181
43.900164516198686,11.040335767981476,38732212
43.90015671619797,11.040169367849062,38732212
43.90070921623977,11.035737965365497,38732212
43.90135391626595,11.032553864041452,38742783
43.90111991625926,11.033427964308803,38742785
43.887165910064766,11.02560773498227,38808527
43.88752011036302,11.024222534054177,38808527
43.88763511045828,11.023745633729082,38808527
43.8880585108023,11.024907835741073,38808528
43.888374911052544,11.023818735109748,38808528
43.888397011069806,11.021995833179314,38808528
43.88857581120839,11.020787632204176,38808529
43.88702070994038,11.026550935791645,38808535
43.89895811604585,11.036514463498001,38808542
43.89901011605419,11.036402863484168,38808544
43.89812711589101,11.035274661360285,38808544
43.89775311580813,11.03482166046316,38808544
43.88913461162945,11.024370037028449,38808547
43.8896728120177,11.024794938408704,38808548
43.890510712588394,11.025397640471022,38808548
43.89156131324589,11.02663964349539,38808548
43.89246981376235,11.027717646052933,38808548
43.89353481430625,11.028981048977762,38808548
43.894204614614296,11.029792150791936,38808548
43.89459011477969,11.030275551836555,38808548
43.89491531491244,11.030700752724778,38808548
43.8955180151421,11.031590054437826,38808548
43.89589341527441,11.032220955555237,38808548
43.89615221536081,11.032691656348016,38808548
43.897484315743505,11.035559060677818,38808549
43.898349315936365,11.033819160527923,38808551
43.89681491556418,11.033933458375973,38808552
43.89690971559117,11.033981758554642,38808552
43.856710756953355,11.036536305001482,38963439
43.857385058717114,11.037321707496845,38963439
43.85852416163619,11.038567511483555,38963439
43.85888606254769,11.039025912854477,38963439
43.85891146261138,11.03939421360357,38963439
43.859905265073515,11.040386316796056,38963439
43.863546573600786,11.036752014859001,38963442
43.86271107171282,11.036202712700675,38963442
43.862438871088905,11.035996711941944,38963442
43.86024186589434,11.034511906036615,38963442
43.85952396413568,11.034048404107311,38963442
43.86664968025505,11.030864409028748,38963443
43.868125183221345,11.038161723530925,38963443
43.868528584010136,11.040070727243025,38963443
43.849672436954314,11.038194198923874,38975197
43.85101634099696,11.0392814030841,38975197
43.85187234351682,11.039968505677773,38975197
43.85255104548424,11.038858604185922,38975197
43.853074346982794,11.037748802528668,38975197
43.87694739829778,11.032746527665024,39845187
43.87675339801525,11.033137227930046,39845187
43.864825876412404,11.036318815855868,40430542
43.86543547771847,11.034654513787444,40430542
43.86571717831466,11.033894812868043,40430542
43.86616947926218,11.032328710818591,40430542
43.86317997277742,11.04009932044056,40430543
43.86381167419128,11.03888401906206,40430543
43.86715578128686,11.028216605306929,40430544
43.86737988173895,11.027256204043496,40430544
43.86741298180548,11.026307102490021,40430544
43.85188294354774,11.032913190528346,40430582
43.8533479477599,11.034056295120429,40430582
43.85360414848361,11.033876095115662,40430582
43.854913852123225,11.035060499471973,40430582
43.832941877774836,11.026704945502011,40430584
43.83278867715722,11.027195846575154,40430584
43.878621300644035,11.03401773190616,40437007
43.889868612154736,11.02603274003106,40497562
43.8935692143227,11.024313444697343,40497563
43.89329561418987,11.025285245130975,40497563
43.89265311386069,11.027479546126578,40497563
43.88945821186492,11.020871533921165,40497566
43.88969371203243,11.020884634368985,40497566
43.88672100967974,11.025133933688647,40497568
43.88529100836369,11.023994729896485,40497568
43.88312990614761,11.021999823647217,40497568
43.887734610540065,11.027742838299813,40497569
43.887759310560284,11.029107539840137,40497569
43.88855111118935,11.030274842364758,40497569
43.88868051128867,11.030525942836878,40497569
43.888984411518074,11.031981644858817,40497569
43.889603011968305,11.032741246591854,40497569
43.89039471251184,11.033472748523797,40497569
43.89096691288184,11.034031249928962,40497569
43.891725413342755,11.034927451915975,40497569
43.8923673137065,11.035718153597553,40497569
43.892996114039434,11.036435055161473,40497569
43.893432414256836,11.037078156367,40497569
43.894114614574434,11.037919258068912,40497569
43.895104214986716,11.038816060192215,40497569
43.895745315223195,11.039424961564194,40497569
43.89581131524618,11.039486361703029,40497569
43.88592000895732,11.031585339749084,40497583
43.88630770931167,11.029742638238888,40497584
43.88667880964262,11.028174337053567,40497584
43.90479201599463,11.020773762131993,40497645
43.90604391572396,11.018959763421046,40497646
43.90658681557805,11.01909396452585,40497646
43.888733511329065,11.021823033603637,41955727
43.89207221354227,11.01913553705171,41955735
43.89100151290359,11.020971536866796,41955735
43.892712513892135,11.021818040823721,41955735
43.89310961409706,11.021996441712927,41955735
43.83569918865581,11.024739444958975,42004142
43.8312799710016,11.022125330117792,42004145
43.830913469486134,11.023232432514508,42004279
43.831725072831496,11.024149736467312,42004279
43.83216107461274,11.02461663850223,42004279
43.83132267117765,11.025509239504103,42004280
43.830640168350925,11.026748541772657,42004280
43.838636399757114,11.031269166606569,42005699
43.83863459975046,11.030041163488386,42005699
43.83767109616443,11.02931866011743,42005699
43.83691519331301,11.030591362203696,42005700
43.8364305914674,11.030066860083723,42005700
43.8363522911679,11.029973159716475,42005700
43.835858389270456,11.030225359597873,42005700
43.835198486713004,11.03131146142668,42005700
43.834864185407675,11.031903662480316,42005700
43.834551384180386,11.032366863235174,42005700
43.83477128504378,11.032925065045834,42005700
43.83269717678768,11.035946270143832,42005704
43.8321494745655,11.036993572231617,42005704
43.83185617336827,11.03754347333353,42005704
43.83114187043148,11.03890747612491,42005704
43.836039789969014,11.032054664662462,42005725
43.83558368820895,11.032784065886556,42005725
43.83403448213974,11.03521677007009,42005798
43.832070174242304,11.035080766902562,42006008
43.83183887329749,11.034783765759801,42006008
43.83389888160182,11.037098274911202,42006298
43.83366308066385,11.034710368182946,42006298
43.83368998077102,11.03692747416728,42119687
43.83303747815955,11.038185376668421,42119687
43.833718780885704,11.037774476477539,42119688
43.83130607110922,11.03590146806991,42119689
43.87917990139049,11.030632228150216,46958740
43.87924250147301,11.030174427630497,46958740
43.87874710081373,11.028892425105013,46958740
43.8787023007534,11.027637923321686,46958740
43.87855230055055,11.026846721992117,46958740
43.87837850031388,11.026174320778512,46958740
43.877967099746584,11.024473317726997,46958740
43.877852999587496,11.02384891666141,46958740
43.87771659939631,11.022939115154534,46958740
43.87767789934187,11.022667814707315,46958740
43.87738269892371,11.021350712331088,46958740
43.896074215335176,11.020828646081739,52091857
43.89673911554222,11.019187145935943,52091857
43.90162281626968,11.030926163317037,52609157
43.918039308478555,11.031570188887851,55120690
43.916125410199434,11.030161685580435,55120690
43.9145439114596,11.029018682734922,55120690
43.91388121194412,11.02853618150991,55120690
43.91290071261381,11.027826879664763,55120690
43.91286071263994,11.02779037958587,55120690
43.88161110442656,11.031308632802753,61741735
43.838268598394656,11.037071680823464,61741736
43.837879196943554,11.037792682135361,61741736
43.836328091075266,11.036129275711854,61741736
43.856141955444855,11.026312983516638,61741741
43.856229255677604,11.027119885295178,61741741
43.85647315632552,11.028312988104071,61741741
43.84513392252035,11.035698487001635,61741751
43.84451192044822,11.035028084539467,61741751
43.84363671749423,11.03404778094523,61741751
43.84359451735066,11.03400248077536,61741751
43.86435747539409,11.030611505022279,61741759
43.86559387805427,11.0318195090605,61741759
43.87609519704026,11.036458131736392,61741775
43.87589779674291,11.036989332230753,61741775
43.87577819656165,11.03779293323166,61741775
43.86137346860518,11.029681298631159,61741787
43.86213897039648,11.030415101201745,61741787
43.86273907177675,11.03093460309182,61741787
43.86353357357172,11.031486905321113,61741787
43.86351837353773,11.033032708093504,61741787
43.863913574417175,11.034316410988202,61741787
43.8634566733996,11.035479212430808,61741787
43.846549627152164,11.025070464496457,61741795
43.846103625705624,11.024950963452019,61741795
43.844890621712516,11.024976761421398,61741795
43.84437361998441,11.025468661695728,61741795
43.84375191788561,11.02652516315533,61741795
43.84355421721345,11.026696163232781,61741795
43.84264021407622,11.02731926321137,61741795
43.84238511319188,11.027813563988996,61741795
43.84217781247044,11.028950166414605,61741795
43.841681510733,11.03012506849294,61741795
43.84145970995186,11.030674169491775,61741795
43.841074308587714,11.031556171066496,61741795
43.85164824286126,11.03029568453496,61741799
43.85157094263445,11.030162584126508,61741799
43.850181738498804,11.028701478730378,61741799
43.84970303704753,11.028301477072402,61741799
43.848423133101406,11.027265172659092,61741799
43.850124938327305,11.025134670789468,61741800
43.85042913924358,11.02520707147099,61741800
43.85096114083299,11.024977271884156,61741800
43.85202094394988,11.025209874209523,61741800
43.852638745736506,11.025294975451015,61741800
43.85359414845544,11.025405677320991,61741800
43.85439615069656,11.025663879228986,61741800
43.866220379368066,11.026291100453477,61741812
43.86608097907772,11.0262014000631,61741812
43.852091744155764,11.03226158944326,61741813
43.85208804414501,11.029184982844006,61741813
43.83096326969251,11.040833281208117,61741814
43.83117527056947,11.040141679569478,61741814
43.8320999743638,11.040057880523939,61741814
43.83266517665834,11.040180081579832,61741814
43.83297047788999,11.040117381800636,61741814
43.833831881335634,11.039449781115808,61741814
43.8347252848634,11.038607180042865,61741814
43.835185886663915,11.03759107797246,61741814
43.83562218835799,11.036584975922077,61741814
43.847822931217856,11.026913970868408,61741816
43.84712682900694,11.02655736889221,61741816
43.84690872830839,11.026350968052794,61741816
43.86198427003724,11.037832114707015,61741822
43.862317070808324,11.039031917367435,61741822
43.872867291891595,11.038401330240925,61741823
43.872915291972625,11.036963328099619,61741823
43.872895791939726,11.035522025861804,61741823
43.87289319193533,11.03498382503245,61741823
43.873057892212564,11.033756323390806,61741823
43.873913593627314,11.031577721368393,61741823
43.867732182443724,11.03943942515852,61741830
43.86851818398992,11.037253622547079,61741830
43.868789384515026,11.036219921206976,61741830
43.86898478489069,11.035564720399286,61741830
43.8690596850341,11.034875619370647,61741830
43.86959398604757,11.033443217800787,61741830
43.869825286481124,11.032993617411957,61741830
43.87019658717054,11.032586917308679,61741830
43.87062338795304,11.03193171690044,61741830
43.87116168892476,11.030893216072705,61741830
43.871282989141385,11.030183015137721,61741830
43.87151268954923,11.02925671404007,61741830
43.880460103032334,11.03467143544658,61741848
43.880757103399525,11.035206636572015,61741848
43.85370504876759,11.029663586434568,61741866
43.857093257957125,11.032086096645743,61741866
43.85798226025698,11.032796899393539,61741866
43.858495961564834,11.033162600876402,61741866
43.85899596282298,11.03350930229121,61741866
43.861202968201525,11.034984608311644,61741866
43.85280324620846,11.019056862494285,80476913
43.853725448824925,11.02014536652405,80476913
43.85466245143239,11.021092470229789,80476913
43.85475905169828,11.02231347292859,80476913
43.85467785147481,11.023560675360729,80476913
43.843490416996055,11.019094144920468,114274224
43.84387291829587,11.019743547193455,114274224
43.84476652129913,11.021444852881125,114274224
43.844794621392815,11.021494453049348,114274224
43.84540812342662,11.022650456872707,114274224
43.925310799985105,11.025121500018582,126563738
43.924995100418144,11.025465999478893,126563738
43.92397050178336,11.026489497767528,126563738
43.881532404333704,11.03737014044798,129208047
43.88096470365311,11.038686741384323,129208047
43.88060840321632,11.039503641982014,129208047
43.88037580292717,11.040040842386535,129208047
43.880242402759905,11.04034874262158,129208047
43.869305885503174,11.020704596495158,129719352
43.86897978488111,11.0216939975236,129719352
43.868713384368306,11.022611698559055,129719352
43.86327347298816,11.019255982714297,129719433
43.86414797493446,11.02054548667623,129719433
43.86473057620626,11.021175688873246,129719433
43.86509417698991,11.021466290052494,129719433
43.865547277955635,11.021720391324388,129719433
43.8661538792297,11.021953492831214,129719433
43.86715978129495,11.022807696107622,129719433
43.881955404828545,11.019077917813226,129719435
43.88262820559404,11.019327319400459,129719435
43.88372700678723,11.020147822474415,129719435
43.8854758085405,11.021833627700854,129719435
43.885985609017894,11.022319729185805,129719435
43.88671880967781,11.022873331131693,129719435
43.86766418230825,11.02185269539764,129719481
43.86872278438647,11.02137259652368,129719481
43.88585120889351,11.03142313945651,130903677
43.88582390886812,11.031520639527287,130903677
43.88540610847405,11.033002740618144,130903679
43.884939508021866,11.035137042445317,130903679
43.88455950764419,11.03683924393354,130903679
43.88436310744568,11.037733344734734,130903679
43.88394160701202,11.039358346133136,130903679
43.855303053185445,11.032350094474067,150386362
43.92270480338497,11.031441896018427,152506765
43.9239558018025,11.035519798098193,154229808
43.92362470223025,11.036597297682585,154229808
43.90951161449511,11.03381707687519,154229810
43.90723281538196,11.022492767548078,154229831
43.907523715285684,11.022378568011156,154229831
43.91011711420833,11.024155473467783,154229832
43.905664315815734,11.025624066530721,154229835
43.906557615586344,11.023700666998042,154229835
43.90964291443474,11.02751787418027,154229909
43.9086959148475,11.029083073379406,154229909
43.90858431489268,11.037428177284058,154229923
43.90900761471744,11.037847878059477,154229931
43.91167361337264,11.040490782703944,154229931
43.90917571464494,11.034374576646366,154229939
43.90653701559216,11.03475087303132,154229952
43.905946015748434,11.033538671495066,154229965
43.88880541138361,11.023941635997573,159512768
43.884258407338926,11.04018684754114,159512786
43.88421090729029,11.039915547154097,159512786
43.88513720821501,11.035238742846808,159512786
43.88530330837552,11.034444042152689,159512786
43.899558316132534,11.032890961599152,159687773
43.89937851610878,11.032644461143882,159687773
43.89903221605769,11.032927660842557,159687773
43.89703441562587,11.036469060794794,159687777
43.896663115519864,11.037283860962855,159687777
43.896374315431835,11.038079161242612,159687777
43.895407315101515,11.040299261889713,159687777
43.89460091478419,11.041535861972957,159687777
43.8939228144879,11.042598662109222,159687777
43.89381791443965,11.042737462110468,159687777
43.89663001551002,11.034937958948852,159687791
43.89541541510451,11.033438655898099,159687791
43.894689914821086,11.03247995396839,159687791
43.893567514321894,11.030433450379473,159687791
43.88644950943908,11.025649533808382,159687800
43.8880525107975,11.033803245430088,161243311
43.887783710580216,11.034396945688314,161243311
43.88711721002319,11.03582324631771,161243311
43.8867426096987,11.036457646507122,161243311
43.886024909054065,11.03768794692595,161243311
43.88567430872819,11.039047548029309,161243311
43.88520920828479,11.040215748790338,161243311
43.885055608135566,11.041622250251152,161243311
43.884999508080725,11.043059951877934,161243311
43.884968608050436,11.043278052098538,161243311
43.89414291458702,11.02393004534752,171990365
43.91895040758399,11.038601291589185,172982715
43.91950710701348,11.036917792041109,172982715
43.84010800512919,11.020326841583127,173205949
43.837559895747056,11.024321847105949,173205949
43.83696539350341,11.025240048444342,173205949
43.83712079409189,11.02870735766107,173306852
43.836551991931046,11.027633153952236,173306852
43.84302591540607,11.033411778523023,173306853
43.84263831406965,11.032944476819988,173306853
43.84254281373902,11.03262897591336,173306853
43.840890007932295,11.032218072419907,173306853
43.83145827173602,11.033857262668018,173306878
43.91977180673584,11.036202192288972,173324118
43.83426328304494,11.029454455039636,173448585
43.83237777549392,11.02331893534805,173448586
43.832694676777585,11.025566242001657,173448632
43.881256604005415,11.032572933887598,173803999
43.881225403967996,11.032699934004626,173803999
43.88083880349962,11.0339393350389,173803999
43.88142760420948,11.031454132707388,173804000
43.83422468289244,11.025541144545048,176338593
43.855524153784934,11.023614476964191,176682074
43.856560456556586,11.02368057892446,176682074
43.857103257983255,11.02360167972299,176682074
43.8583460611848,11.022953680644761,176682074
43.85862836189941,11.022413180093087,176682074
43.859124963145206,11.0211967786298,176682074
43.86008386550987,11.020626279299305,176682074
43.86073576708673,11.020676980601621,176682074
43.91224801302842,11.02314197680428,179489088
43.91370511206854,11.024185079747856,179489088
43.91232081298341,11.0273704785403,179489089
43.91151471346446,11.026794276974982,179489089
43.87804409985352,11.035435133024942,181265817
43.877662099319615,11.036632434153237,181265817
43.87713929857509,11.037781835051094,181265817
43.876744798002676,11.038562935629338,181265817
43.876603397795286,11.038966236016803,181265817
43.87994410238211,11.033391433004232,181265842
43.88043830300518,11.035852236965908,181265845
43.87515159559827,11.034552927630434,186792053
43.87622649723678,11.034404528968413,186792076
43.88757201040611,11.019401728820457,202130192
43.87965810201501,11.029571127477436,233961964
43.88062470323647,11.029166528484138,233961964
43.88152550432554,11.02937873019803,233961964
43.882208205119284,11.028012829563599,233961964
43.88228150520288,11.027675529258644,233961964
43.88236280529524,11.027467729131143,233961964
43.882277705198554,11.026416327666523,233961964
43.88232240524939,11.025674326808153,233961964
43.882683305655554,11.024400125833127,233961964
43.882741405720225,11.023498924811475,233961964
43.87598829687952,11.021340509765238,255607838
43.87428889423429,11.021085606274958,255607838
43.83428868314524,11.023755339896567,265635733
43.88206350495332,11.038258042294416,274914086
43.88091650359446,11.036608138619926,274914086
43.84551532377974,11.022813257444982,281901121
43.918617807916185,11.03285409002437,283615245
43.91824850827745,11.033590489625068,283615245
43.91728820917947,11.033638688223478,283615245
43.916764609648546,11.034079087563883,283615245
43.916281910066765,11.03519678715566,283615245
43.91845510807633,11.036755190563179,283615246
43.91797300854176,11.036249189789993,283615246
43.91670940969706,11.035616287870036,283615246
43.91623161010956,11.035163087075071,283615246
43.91528681088588,11.036426486098819,283615246
43.91499381111602,11.036992085862698,283615246
43.914458111523786,11.03761298532493,283615246
43.914354111601,11.037709185214988,283615246
43.855267253088115,11.037675105336897,288916626
43.85533875328244,11.037492905060393,288916626
43.85525195304649,11.0364028027073,288916626
43.84326351622095,11.02511395894681,308969093
43.84363681749456,11.024313157674282,308969093
43.84476002127745,11.02353805780434,308969093
43.83834619868278,11.03161246703375,342956255
43.83756459576471,11.031108264543663,342956255
43.88341370645423,11.034479039462719,351470754
43.883263106292105,11.033885838515085,351470754
43.88317620619795,11.033592438026183,351470754
43.88212600502516,11.032934735649878,351470754
43.84984373747549,11.024423768735877,366949580
43.85429965042889,11.023566874706157,366949874
43.9223127038621,11.021762894570422,559917246
43.92129330506044,11.023879092965823,559917246
43.919957206538946,11.026438291020439,559917246
43.91911040742188,11.026058789528472,559917246
43.91739950907769,11.026718286786517,559917246
43.91736390911033,11.026779786741264,559917246
43.91694930948492,11.027708986275753,559917246
43.92249920363628,11.021441594883052,559917247
43.91930960721796,11.027982090202755,559917248
43.919006807527026,11.028640989828919,559917248
43.91894240759206,11.028997189791129,559917248
43.91091431379803,11.031376877902034,560210830
43.91078491386716,11.031606077800653,560210833
43.91895140758299,11.020212188172883,560211619
43.918051608466804,11.020168686487374,560211619
43.91683420958712,11.020198384225235,560211619
43.9163073100451,11.020246283256048,560211619
43.91555311067236,11.020209781841356,560211619
43.91419331171913,11.019437979057091,560211619
43.91363991211415,11.019066777886893,560211619
43.90129201626449,11.025436458946308,561079412
43.90102441625561,11.026105458964137,561079412
43.900217716203464,11.028135859091336,561079412
43.901512816268664,11.024883458938792,561079413
43.89947581612187,11.029961559261517,561079414
43.899325616101436,11.030317259295039,561079414
43.897907415843314,11.03203105844686,561079414
43.89744431573352,11.032446258082942,561079414
43.903825816140795,11.02072206031542,674429003
43.90252971625103,11.023022659453765,674429003
43.856459256288694,11.02903658953968,693629370
43.857248058360916,11.030229393181537,693629370
43.90057691623139,11.025161157524252,698077838
43.90022131620378,11.02493055674402,698077838
43.90039541621822,11.023861256264722,698077838
43.862414471032764,11.04184272266958,8024597
43.86285247203521,11.040829421355799,8024597
43.8631187726392,11.046330531704637,8024599
43.8641416749206,11.042999826865053,8024599
43.86449277568955,11.042020225541163,8024599
43.86486437649553,11.040983724162436,8024599
43.86632047957585,11.049791541196642,8024601
43.8656370781456,11.048809638800362,8024601
43.8649990767857,11.04808943687463,8024601
43.86368657391314,11.046861733286349,8024601
43.909046514700805,11.043058980591343,8064927
43.908438314950686,11.044146480401885,8064927
43.908075215089546,11.044788380303535,8064927
