img_id,lat,lng,polyid,beautiful,boring,depressing,lively,safety,wealthy,score
71b811692a3c11eaa45a001a7dda710a,43.83333953361558,11.023426743497431,1,0.07738089561462402,0.11324620991945268,0.17549028992652893,0.12716802954673767,0.29016536474227905,0.18562310934066767,0.16151231651504835
71b8116a2a3c11ea91dd001a7dda710a,43.83302452047452,11.022981114012682,1,0.1789882332086563,0.11123085021972656,0.2651490569114685,0.04895144328474999,0.2346526980400085,0.2514360547065735,0.18173472272853056
71b8116b2a3c11ea999e001a7dda710a,43.83271866606972,11.022523354331053,1,0.2714011371135712,0.14571234583854675,0.2776214778423309,0.0886954590678215,0.3797087073326111,0.2539815902709961,0.2361867862443129
71b8116c2a3c11ea9597001a7dda710a,43.832421631181404,11.022054540953839,1,0.4826592803001404,0.3037522435188293,0.46362689137458796,0.4999434947967529,0.5474997758865356,0.36817529797554016,0.44427616397539776
71b8116d2a3c11eabe68001a7dda710a,43.83213354758252,11.021575070958038,1,0.5077331066131592,0.2555462718009949,0.29874321818351746,0.4759290218353272,0.7038270235061646,0.6911813020706177,0.4888266573349635
71b8116e2a3c11eaa97b001a7dda710a,43.83184799675748,11.021092678396846,1,0.27410054206848145,0.5306888222694397,0.3583466708660126,0.2735350131988525,0.11145059019327164,0.3566904366016388,0.31746867919961613
71b8116f2a3c11eaaf05001a7dda710a,43.83211957842085,11.020706329104042,1,0.12972691655158994,0.5390712022781372,0.1720997393131256,0.2374531626701355,0.0669485554099083,0.08496741950511932,0.20504449928800264
71b811702a3c11ea96e1001a7dda710a,43.834590250067166,11.025773596350335,2,0.9234330654144288,0.7878339290618896,0.8797817230224609,0.8956558704376221,0.918140172958374,0.8738250732421875,0.8797783056894938
71b811712a3c11ea886b001a7dda710a,43.8341923446431,11.025482318031637,2,0.889786958694458,0.5446732640266418,0.6246504783630371,0.22948069870471954,0.7849900126457214,0.6573894023895264,0.6218284691373507
71b811722a3c11ea8ce1001a7dda710a,43.83379560786037,11.025188200052776,2,0.4814306795597077,0.434859961271286,0.5255857110023499,0.5201882719993591,0.7112414836883545,0.622266948223114,0.5492621759573618
71b811732a3c11ea90ef001a7dda710a,43.833435958860655,11.024817198233457,2,0.7014889121055603,0.40642109513282776,0.6639652848243713,0.5761239528656006,0.5325458049774171,0.4907553195953369,0.5618833949168524
71b811742a3c11ea8c0a001a7dda710a,43.83311803286088,11.024376253137277,2,0.19355207681655884,0.34575247764587397,0.4285522401332855,0.5275645852088928,0.8776144981384277,0.6202301979064941,0.4988776793082555
71b811752a3c11ea90e6001a7dda710a,43.832811453152466,11.023919387360156,2,0.6066679954528809,0.4270526468753815,0.7237482666969299,0.07778581976890564,0.455118328332901,0.6347572803497314,0.4875217229127884
71b811762a3c11ea96ca001a7dda710a,43.832504873444044,11.023462521583037,2,0.5842754244804382,0.13991886377334595,0.7895507216453552,0.6160837411880493,0.7943968772888184,0.8099839091300964,0.6223682562510172
71b811772a3c11ea8a96001a7dda710a,43.83216848738915,11.023051268932205,2,0.7395058274269104,0.3813774287700653,0.7593004107475281,0.7790451645851135,0.4688032865524292,0.4896425008773804,0.6029457698265711
71b811782a3c11eabf0f001a7dda710a,43.83179084827153,11.022711994243016,2,0.03998681902885437,0.3152671754360199,0.2368403673171997,0.1964440196752548,0.12666960060596466,0.3848515748977661,0.21667659282684326
71b811792a3c11ea9654001a7dda710a,43.83144708949627,11.0223139637396,2,0.09087429195642473,0.44995278120040894,0.2998146116733551,0.470842033624649,0.2907784879207611,0.5972662568092346,0.3665880771974723
71b8117a2a3c11eab157001a7dda710a,43.83140647838784,11.021783831802683,2,0.06017465889453887,0.2828011512756348,0.18551816046237946,0.16946479678153992,0.10102689266204834,0.5087631344795227,0.217958132425944
71b8117b2a3c11ea9b9d001a7dda710a,43.831638602155934,11.021253853558036,2,0.590401291847229,0.316736102104187,0.5946881771087646,0.3779204189777374,0.1766020655632019,0.4973816573619842,0.425621618827184
71b8117c2a3c11eaaef9001a7dda710a,43.83194554978503,11.021355830274649,2,0.247576504945755,0.5394174456596375,0.3695608973503113,0.2979329526424408,0.4563362002372742,0.411649227142334,0.38707887132962543
71b8117d2a3c11ea880c001a7dda710a,43.832231392435595,11.02183788613848,2,0.5714434385299683,0.7296344637870789,0.2050654739141464,0.8972940444946289,0.3048014640808105,0.4626723527908325,0.5284852062662443
71b8117e2a3c11ea8b9f001a7dda710a,43.83252373472918,11.022312324730287,2,0.3994776904582977,0.2241508662700653,0.27317023277282715,0.04866398498415947,0.4912267029285431,0.10910120606422424,0.25763178057968616
71b8117f2a3c11ea8af5001a7dda710a,43.832824779581316,11.022776161420335,2,0.6915421485900879,0.2825125455856323,0.3131092488765717,0.049269288778305054,0.4719023704528809,0.1293197125196457,0.3229425524671872
71b811802a3c11eab8b1001a7dda710a,43.833134699550094,11.02322859484057,2,0.08186230063438417,0.3754870891571045,0.2865694463253021,0.4992513954639435,0.2688250839710236,0.4743892550468445,0.33106409509976703
71b811812a3c11ea8088001a7dda710a,43.83345173094671,11.023671510063558,2,0.0618634782731533,0.1882827430963516,0.1776978224515915,0.07557410001754761,0.10131461918354034,0.4011081755161285,0.16764015642305216
71b811822a3c11ea8a2d001a7dda710a,43.83377039081945,11.024112171963177,2,0.044666092842817307,0.5870269536972046,0.17534102499485016,0.2400205731391907,0.13196517527103424,0.3691125810146332,0.2580220668266217
71b811832a3c11ea8479001a7dda710a,43.834089050692185,11.024552833862796,2,0.05582964792847634,0.37534236907958973,0.17314143478870392,0.20817109942436215,0.3371690809726715,0.4392026662826538,0.2648093830794096
71b8385a2a3c11ea93cb001a7dda710a,43.834406375800455,11.024995340822846,2,0.7508546710014343,0.6615088582038879,0.7836394309997559,0.6728181838989258,0.7282940149307251,0.7019599080085754,0.716512511173884
71b8385b2a3c11eaa2f3001a7dda710a,43.834719963096106,11.025442929516975,2,0.7258257865905762,0.53422611951828,0.8189241886138916,0.7030560970306396,0.8564066886901855,0.590884804725647,0.7048872808615366
71b8385c2a3c11ea8142001a7dda710a,43.90973275579017,11.025383481445788,3,0.7764611840248108,0.04215222597122192,0.4583408534526825,0.0469796247780323,0.3367052972316742,0.5012529492378235,0.3603153557827075
71b8385d2a3c11eaa4fa001a7dda710a,43.909334494964455,11.025093139755556,3,0.6672983765602112,0.0391576811671257,0.20703171193599698,0.05083855614066124,0.1915614753961563,0.429164469242096,0.26417537840704125
71b8385e2a3c11ea8941001a7dda710a,43.90893623413874,11.024802798065322,3,0.7965584993362427,0.04376084730029106,0.2365343123674393,0.04779102653265,0.16143135726451874,0.5513449311256409,0.3062368289877971
71b8385f2a3c11eabc89001a7dda710a,43.908532129652,11.024528711952753,3,0.7087234258651733,0.2582157254219055,0.1721383035182953,0.5316953063011169,0.7840818166732788,0.7654505968093872,0.5367175290981928
71b838602a3c11ea8577001a7dda710a,43.908125413395844,11.024261892911754,3,0.2943672239780426,0.11886527389287947,0.1715347319841385,0.10078328847885132,0.1719239205121994,0.3232766091823578,0.19679184133807817
71b838612a3c11eaace4001a7dda710a,43.907718697139686,11.023995073870756,3,0.028739895671606064,0.12049264460802077,0.1721469908952713,0.2288835495710373,0.4277830719947815,0.09300881624221803,0.17850916149715582
71b838622a3c11ea8ac1001a7dda710a,43.907311980883534,11.023728254829765,3,0.07753757387399672,0.11321495473384854,0.17850929498672485,0.2964722216129303,0.3678702116012573,0.11512131243944168,0.19145426154136658
71b838632a3c11ea8d92001a7dda710a,43.90690526462737,11.023461435788763,3,0.2004345804452896,0.08326725661754608,0.23731963336467746,0.1306181252002716,0.3118343651294708,0.15336766839027405,0.18614027152458826
71b838642a3c11eaba5f001a7dda710a,43.906884177109376,11.023005340372565,3,0.13493265211582184,0.06282851845026016,0.17759224772453308,0.09588675945997238,0.30280742049217224,0.2376783341169357,0.1686209887266159
71b838652a3c11ea9e46001a7dda710a,43.907193131072475,11.022570414593662,3,0.12167350947856904,0.06949984282255173,0.17115333676338196,0.10985559970140456,0.3277646899223328,0.07059007883071901,0.14508950958649316
71b838662a3c11eaa392001a7dda710a,43.907610957156756,11.02247188279613,3,0.07068239152431488,0.3243448734283447,0.22562330961227414,0.16953998804092407,0.18147477507591248,0.27698856592178345,0.20810898393392563
71b838672a3c11ea8395001a7dda710a,43.908015702313776,11.022744405743053,3,0.08697380125522614,0.17158889770507812,0.3745301067829132,0.12868379056453705,0.3954304158687592,0.25283706188201904,0.23500734567642212
71b838682a3c11ea984c001a7dda710a,43.908419187451,11.023020509220943,3,0.11441443115472795,0.4434997141361237,0.4597923755645752,0.726380467414856,0.29210397601127625,0.640855610370636,0.44617442910869914
71b838692a3c11ea9fd7001a7dda710a,43.908822672588215,11.023296612698836,3,0.042008273303508765,0.321957528591156,0.21578919887542725,0.7353807687759399,0.7706843614578247,0.5210820436477661,0.43448369577527046
71b8386a2a3c11ea924b001a7dda710a,43.90922574461237,11.023573872321748,3,0.14577314257621765,0.20840248465538025,0.1687939614057541,0.16477707028388974,0.2235532253980637,0.07352188974618913,0.1641369623442491
71b8386b2a3c11eabe96001a7dda710a,43.90962836969587,11.023852382803085,3,0.3550868332386017,0.619777500629425,0.595023512840271,0.20483721792697904,0.5141549110412598,0.5966894626617432,0.4809282397230466
71b8386c2a3c11ea9d1d001a7dda710a,43.91003099477937,11.024130893284418,3,0.124043270945549,0.3440435230731964,0.28139156103134155,0.30532124638557434,0.4613318145275116,0.30164822936058044,0.3029632742206256
71b8386d2a3c11ea8e3b001a7dda710a,43.91043435898688,11.024407334538699,3,0.4374366998672485,0.1325760930776596,0.2830493152141571,0.16984564065933228,0.7056128978729248,0.3965630829334259,0.3541806216041247
71b8386e2a3c11ea9244001a7dda710a,43.91075542518432,11.02473984152134,3,0.24483272433280945,0.14602182805538175,0.33489158749580383,0.16230860352516174,0.6970998048782349,0.07098182290792465,0.2760227285325527
71b8386f2a3c11eaa72c001a7dda710a,43.91055116784298,11.025296054836504,3,0.2588150799274445,0.018971318379044533,0.33848682045936584,0.391651064157486,0.2665363848209381,0.3121035993099213,0.2644273778423667
71b838702a3c11ea8980001a7dda710a,43.91026847401414,11.025729137379148,3,0.7097377181053162,0.16462722420692444,0.3654687404632568,0.17250652611255646,0.3593225181102753,0.4942732155323029,0.377655990421772
71b838712a3c11eab2ac001a7dda710a,43.83467922255369,11.025293785888056,4,0.747539222240448,0.4411390721797943,0.5663014054298401,0.7418034672737122,0.8223302364349365,0.7794573307037354,0.6830951223770777
71b838722a3c11eab48e001a7dda710a,43.83483966142831,11.02483372886962,4,0.2550177276134491,0.2975455224514008,0.6793020367622375,0.15736599266529086,0.21273167431354525,0.21938863396644592,0.3035585979620616
71b838732a3c11ea9634001a7dda710a,43.8351579468521,11.024392546194921,4,0.21234087646007535,0.15234345197677612,0.2629667818546295,0.35012087225914,0.6205236315727234,0.23728488385677335,0.3059300829966863
71b838742a3c11ea9355001a7dda710a,43.83547209580409,11.0239457486099,4,0.10047857463359833,0.08865691721439363,0.1822933256626129,0.7173923850059509,0.5196135640144348,0.6667032241821289,0.37918966511885327
71b838752a3c11ea8d37001a7dda710a,43.835782887203074,11.023494395476035,4,0.08077219128608704,0.32582443952560425,0.18920937180519104,0.14176131784915924,0.28426048159599304,0.12599702179431915,0.1913041373093923
71b838762a3c11eabd5d001a7dda710a,43.83613110373082,11.023517258649273,4,0.2090805172920227,0.14154747128486633,0.5377883911132812,0.5118455290794373,0.4788694977760315,0.20310458540916446,0.3470393319924672
71b838792a3c11eab2d4001a7dda710a,43.837089555278645,11.024654450131726,4,0.9427122473716736,0.10971848666667937,0.4072429835796356,0.27121734619140625,0.8126775622367859,0.7575902342796326,0.5501931433876356
71b8387a2a3c11eaac30001a7dda710a,43.8369449821679,11.025224995769422,4,0.5156598091125488,0.2575123608112335,0.5888494253158569,0.22293896973133087,0.865103542804718,0.4158036708831787,0.4776446297764778
71b8387b2a3c11ea990b001a7dda710a,43.836643157922154,11.02568791836262,4,0.8916956186294556,0.06358274072408676,0.2079862803220749,0.15646766126155853,0.7898528575897217,0.5895816087722778,0.4498611278831959
71b8387c2a3c11ea9f43001a7dda710a,43.83634206653765,11.026151746921473,4,0.8662996888160706,0.17693448066711426,0.4289850294589996,0.28337281942367554,0.8538550734519958,0.764948308467865,0.5623992333809534
71b8387d2a3c11ea9a7f001a7dda710a,43.83593978619094,11.026397558883755,4,0.752677321434021,0.0861203521490097,0.4516182541847229,0.2136654108762741,0.8370352387428284,0.6989643573760986,0.5066801557938257
71b8387e2a3c11ea935b001a7dda710a,43.83550570002296,11.026397701049085,4,0.5816102027893066,0.05709798634052276,0.18051651120185846,0.0485529899597168,0.5232700705528259,0.38958799839019775,0.2967726265390714
71b8387f2a3c11eab19e001a7dda710a,43.835165210080966,11.025997422392873,4,0.06799355149269104,0.14137199521064758,0.21811917424201965,0.514590322971344,0.4870822131633759,0.29872071743011475,0.2879796624183655
71b838802a3c11ea9a60001a7dda710a,43.88823314398629,11.023892895163774,5,0.3448655605316162,0.054926618933677666,0.2882448434829712,0.39659032225608826,0.7979665398597717,0.0993492752313614,0.33032386004924774
71b838812a3c11eabaa6001a7dda710a,43.88808200600888,11.024479108203163,5,0.2919881045818329,0.07702364772558212,0.23838545382022855,0.09389542043209076,0.6909654140472412,0.07046984881162642,0.243787981569767
71b838822a3c11ea8b0e001a7dda710a,43.88783320296625,11.024071979232755,5,0.02594744600355625,0.05297304317355156,0.2026280611753464,0.06468278169631958,0.12784530222415924,0.06927084177732468,0.09055791267504294
71b838832a3c11eaab0d001a7dda710a,43.88797136604344,11.023502288159364,5,0.03015959076583385,0.03564958646893501,0.18248480558395386,0.04915964230895042,0.4902166128158569,0.07442440837621689,0.14368244105329117
71b838842a3c11eab7cb001a7dda710a,43.888750988928976,11.023739062148307,6,0.20595857501029968,0.07185813039541245,0.21994678676128387,0.05599594861268997,0.5956132411956787,0.10302693396806717,0.20873326932390532
71b838852a3c11ea8a12001a7dda710a,43.88870477058778,11.024336317434717,6,0.06662135571241379,0.0471537671983242,0.17408664524555206,0.04893199354410172,0.2445125132799149,0.07237110286951065,0.10894622964163621
71b838862a3c11eaa679001a7dda710a,43.88833037498395,11.02463708744865,6,0.6341392993927002,0.5019871592521667,0.20388515293598172,0.4227457046508789,0.131562739610672,0.2507292926311493,0.35750822474559146
71b838872a3c11ea9b27001a7dda710a,43.888315589117454,11.024180295737928,6,0.015517176128923891,0.06760223954916,0.17057833075523374,0.04972703382372856,0.12705032527446747,0.06862060725688934,0.08318261879806717
71b838882a3c11ea980a001a7dda710a,43.888427030692796,11.023577016638193,6,0.1151609942317009,0.07733411341905594,0.17270566523075104,0.0542529970407486,0.7455403804779053,0.06861666589975357,0.20560180271665254
71b838892a3c11ea8a74001a7dda710a,43.91007399571853,11.026507360398885,7,0.2791429162025452,0.15985824167728424,0.32559385895729065,0.2504059076309204,0.3863144516944885,0.08016134798526764,0.2469127873579661
71b8388a2a3c11eaa6e0001a7dda710a,43.90983461559346,11.027035915272839,7,0.043292805552482605,0.3506890535354614,0.20706284046173096,0.4606482088565826,0.14811287820339206,0.07336676865816116,0.21386209254463515
71b8388b2a3c11eaaf1a001a7dda710a,43.909591832263295,11.027561251317305,7,0.3305653035640717,0.29450079798698425,0.6761261820793152,0.1707545965909958,0.7927004098892212,0.2252630591392517,0.4149850582083066
71b8388c2a3c11ea8bc5001a7dda710a,43.90931750842639,11.028055438330851,7,0.05241591855883598,0.18385574221611026,0.17170831561088562,0.4231738448143005,0.08559881150722504,0.08254284411668777,0.16654924613734087
71b8388d2a3c11ea9ea9001a7dda710a,43.908987122262175,11.028082026150265,7,0.11485404521226884,0.5280029773712158,0.2786840498447418,0.7614812254905701,0.9295028448104858,0.16951800882816315,0.4636738585929076
71b8388e2a3c11eab060001a7dda710a,43.908666171468326,11.027644577349283,7,0.478173166513443,0.6606284379959106,0.42387402057647705,0.1949201673269272,0.98930561542511,0.2791337966918945,0.5043392007549604
71b8388f2a3c11ea8ca2001a7dda710a,43.9084104146899,11.027133574590923,7,0.13952139019966125,0.21957117319107056,0.2078995406627655,0.6799301505088806,0.5459316968917847,0.6406598091125488,0.4055856267611186
71b838902a3c11eab2bf001a7dda710a,43.908135120622156,11.02664348455493,7,0.04783118143677712,0.2560795545578003,0.2253520935773849,0.3731669485569,0.2061835676431656,0.1728101372718811,0.21357058050731817
71b838912a3c11ea8ac6001a7dda710a,43.907803288538844,11.026221958432524,7,0.033506374806165695,0.3065676093101501,0.1744590848684311,0.30980855226516724,0.16238510608673096,0.06916676461696625,0.17598224865893522
71b838922a3c11ea9d6f001a7dda710a,43.9074915718911,11.025772655399706,7,0.06249197944998741,0.2094922959804535,0.1793394237756729,0.5648516416549683,0.1113455668091774,0.23338307440280914,0.22681733034551144
71b838932a3c11ea8efa001a7dda710a,43.90721898061593,11.025286139557107,7,0.477297455072403,0.11832551658153535,0.3623663783073425,0.318992018699646,0.6421495079994202,0.5849447250366211,0.41734593361616135
71b838942a3c11eabab5001a7dda710a,43.907274340881756,11.024786828674157,7,0.5985164046287537,0.2522343099117279,0.5349976420402527,0.6227776408195496,0.83855801820755,0.633278489112854,0.5800604174534479
71b838952a3c11ea9cfb001a7dda710a,43.906897618961736,11.02444559623615,7,0.11534548550844193,0.2261397540569305,0.4970837235450745,0.08508321642875671,0.5470784902572632,0.11845601350069045,0.2648644472161929
71b838962a3c11ea9b2b001a7dda710a,43.90652089704171,11.024104363798143,7,0.6592705249786377,0.7065814733505249,0.7853912711143494,0.7780108451843262,0.7800579071044922,0.5157968401908875,0.7041848103205363
71b838972a3c11ea9e4c001a7dda710a,43.906631067000895,11.023597818264227,7,0.1551683247089386,0.19646097719669345,0.2274875640869141,0.3115279972553253,0.5550516247749329,0.2167876362800598,0.2770806873838107
71b838982a3c11ea872d001a7dda710a,43.9069896160658,11.023585824750901,7,0.03616562113165856,0.08938127756118774,0.21360795199871066,0.050462909042835236,0.191201850771904,0.2422080636024475,0.13717127901812395
71b838992a3c11eabf33001a7dda710a,43.90739633230189,11.02385264385079,7,0.09906461834907533,0.12603561580181122,0.1863839030265808,0.049301303923130035,0.0954657420516014,0.1638425886631012,0.12001562863588333
71b8389a2a3c11ea9e05001a7dda710a,43.907803048537986,11.024119462950676,7,0.5767199397087097,0.05902635306119919,0.30685195326805115,0.048197168856859214,0.10414804518222807,0.3680574595928192,0.24383348661164442
71b8389b2a3c11ea8736001a7dda710a,43.90820976477407,11.024386282050564,7,0.39416277408599854,0.11286556720733645,0.2851356267929077,0.17920257151126862,0.15079641342163086,0.3328273892402649,0.24249839037656784
71b8389c2a3c11eaa0ca001a7dda710a,43.90861648101017,11.024653101150452,7,0.13860373198986053,0.08458441495895386,0.17180970311164856,0.1393803358078003,0.2207622677087784,0.09773655235767363,0.1421461676557859
71b8389d2a3c11eaa497001a7dda710a,43.90901841488246,11.024933225774676,7,0.2816040813922882,0.09684935212135316,0.17693287134170532,0.07189439982175827,0.3593932688236237,0.13122136890888214,0.1863158904016018
71b8389e2a3c11ea901a001a7dda710a,43.9094166759459,11.025223566837044,7,0.2144683450460434,0.11097464710474014,0.2396978437900543,0.4975716769695282,0.5354263782501221,0.21770614385604856,0.3026408391694228
71b8389f2a3c11ea920b001a7dda710a,43.909814937009344,11.025513907899413,7,0.2024528831243515,0.13704966008663175,0.4367486536502838,0.2141069322824478,0.4653693735599518,0.3075183629989624,0.2938743109504382
71b838a02a3c11eaa1be001a7dda710a,43.91019117069065,11.02584574869484,7,0.6184536218643188,0.1251969188451767,0.3717951476573944,0.07325812429189682,0.2318184077739716,0.07303276658058168,0.24892583116889
71b838a12a3c11ea9bff001a7dda710a,43.86867549789234,11.024183808044876,8,0.7929192185401917,0.04514903202652931,0.17406810820102692,0.047296058386564255,0.11922401189804074,0.16757909953594208,0.22437258809804916
71b838a22a3c11ea92fe001a7dda710a,43.86907523053309,11.024467490829391,8,0.8766393065452576,0.04066208004951477,0.2905370593070984,0.056850068271160126,0.2159680724143982,0.07100004702806473,0.25860943893591565
71b838a32a3c11eabd05001a7dda710a,43.86940417385532,11.024890307138676,8,0.851995587348938,0.0409502238035202,0.17500647902488708,0.06506529450416565,0.1416938304901123,0.07788980007171631,0.22543353587388992
71b838a42a3c11ea962e001a7dda710a,43.86962852799088,11.025427339901592,8,0.8823612928390503,0.03001197427511215,0.172487273812294,0.05074971169233322,0.18298745155334475,0.0720386654138565,0.23177272826433182
71b838a52a3c11ea86dd001a7dda710a,43.86991807363556,11.025897144008573,8,0.42012685537338257,0.0460878536105156,0.19142121076583865,0.05349864810705185,0.17018121480941772,0.07270486652851105,0.1590034415324529
71b838a62a3c11eab5b8001a7dda710a,43.87025743708328,11.02630696195042,8,0.8754552602767944,0.030673423781991005,0.17439135909080505,0.05244200304150581,0.31637662649154663,0.07084265351295471,0.25336355436593294
71b838a72a3c11ea9c46001a7dda710a,43.870590241760596,11.026726939753091,8,0.4050769805908203,0.02575196884572506,0.1709555983543396,0.052648093551397324,0.12356725335121155,0.06939655542373657,0.14123274168620506
71b838a82a3c11ea94ba001a7dda710a,43.870917313238536,11.027155451193082,8,0.804194986820221,0.025428641587495804,0.17333415150642395,0.06181347370147705,0.13138967752456665,0.0713970810174942,0.21125966869294643
71b838a92a3c11ea8051001a7dda710a,43.87123748128553,11.027594002978015,8,0.3208872377872467,0.030223473906517032,0.17304633557796478,0.06044534221291543,0.25424230098724365,0.09738977253437042,0.15603907716770968
71b838aa2a3c11eab9d1001a7dda710a,43.87163442313755,11.027887417421342,8,0.5835136771202087,0.055165834724903114,0.2177239805459976,0.04903864488005638,0.7200044989585876,0.616873562335968,0.3737200330942869
71b838ab2a3c11ea919b001a7dda710a,43.87165419949426,11.028350543158577,8,0.2550347149372101,0.04770825803279877,0.2147841602563858,0.07897951453924179,0.15812541544437408,0.07100854814052583,0.13760676855842272
71b838ac2a3c11ea9d82001a7dda710a,43.871475485003,11.028913267446127,8,0.8474627733230591,0.4659326374530792,0.7611690163612366,0.16069160401821134,0.23649810254573825,0.3031415343284607,0.46248261133829754
71b838ad2a3c11eaae81001a7dda710a,43.871404752570896,11.029509351007741,8,0.6951739192008972,0.18619082868099213,0.4030210375785828,0.05261694639921189,0.2467508763074875,0.1926572024822235,0.2960684684415658
71b838ae2a3c11ea9463001a7dda710a,43.87120446429674,11.030054969841487,8,0.7134048938751221,0.2714889943599701,0.4936164617538452,0.05263612046837807,0.10065467655658722,0.28490859270095825,0.31945162328581017
71b838b12a3c11eabe7a001a7dda710a,43.87075166579793,11.031650256527618,8,0.8214260339736938,0.0897136703133583,0.3833805620670319,0.051653489470481866,0.13108941912651062,0.5767965316772461,0.3423432844380538
71b838b22a3c11eaa62e001a7dda710a,43.870445932217905,11.032104098772669,8,0.96541827917099,0.6177517771720886,0.7739660739898682,0.2194920778274536,0.6920194029808044,0.6949862837791443,0.6606056491533915
71b838b32a3c11ea8464001a7dda710a,43.870171960324704,11.032582339803461,8,0.8508082628250122,0.8383784890174866,0.8340750336647034,0.13596925139427185,0.32085108757019043,0.697311282157898,0.6128989011049271
71b838b42a3c11eaa94b001a7dda710a,43.86982157422489,11.032959105342613,8,0.7558624744415283,0.5719091892242432,0.5967350602149963,0.09830275177955627,0.2876041531562805,0.4704860150814056,0.4634832739830017
71b838b52a3c11eaa68e001a7dda710a,43.869560318410166,11.033465574704358,8,0.6846956610679626,0.5351616740226746,0.5181769728660583,0.07211695611476898,0.2962652742862701,0.5965983271598816,0.4505024775862694
71b838b62a3c11eaa5ff001a7dda710a,43.8693530775591,11.034019658882912,8,0.4884644746780396,0.38956668972969055,0.3612072169780731,0.04907076805830002,0.19879336655139926,0.10566820949316023,0.2654617875814438
71b838b72a3c11ea87fd001a7dda710a,43.8691236951146,11.03455523561537,8,0.16478733718395233,0.6267266273498535,0.2824559211730957,0.4378660917282105,0.13009294867515564,0.37338754534721375,0.3358860785762469
