lat,lng,polyid
43.89750018244082,11.035498648856592,11
43.89714752121747,11.035430039603966,11
43.896784614554484,11.035061255368197,11
43.89643870009377,11.034662756381756,11
43.89610236733936,11.03424816100071,11
43.895766811941606,11.033832349065097,11
43.8954312760155,11.033416507850943,11
43.8951130135287,11.032975474212565,11
43.894781261819666,11.032553826291297,11
43.89449613986319,11.032073201966984,11
43.894278677203715,11.031527046740113,11
43.89398496729564,11.031054309951072,11
43.89369033251241,11.030582553265797,11
43.89340500268021,11.030100071204785,11
43.89316411873185,11.02957335461817,11
43.89284332736412,11.029137660093717,11
43.892515623828636,11.028709960069534,11
43.892321609595996,11.028216676178946,11
43.89194484733045,11.02787552952197,11
43.8915680850649,11.027534382864994,11
43.89119132279935,11.027193236208017,11
43.890814560533805,11.02685208955104,11
43.89043779826825,11.026510942894063,11
43.890061036002706,11.026169796237088,11
43.88968514816696,11.025826803782902,11
43.88931006231826,11.025482118441108,11
43.88893403110818,11.025139726729687,11
43.88852215489243,11.024904710763636,11
43.88820819190175,11.025289328883803,11
43.88791444194627,11.025755321165116,11
43.88755434936063,11.025916727509456,11
43.8878218010753,11.025424313253632,11
43.88808109786002,11.02491523530391,11
43.888432998321505,11.024679755674176,11
43.88882068984708,11.024405127779527,11
43.88924770027046,11.024582008478522,11
43.889662706811855,11.024822996373377,11
43.89007562676723,11.025070789480687,11
43.8904609527144,11.02539031567249,11
43.89081460574785,11.025775698017618,11
43.891153358507104,11.026186487667518,11
43.89149211126635,11.026597277317416,11
43.8918335185107,11.027003806007448,11
43.89217543567706,11.027409516164857,11
43.892517359120646,11.027815216134659,11
43.89285931080476,11.02822087027157,11
43.89320126248887,11.02862652440848,11
43.893543012352765,11.029032502779147,11
43.89388196916206,11.029442968201629,11
43.894220401975126,11.029854251050859,11
43.89455422267261,11.030272742540497,11
43.89488204997686,11.030700247982447,11
43.89519670034203,11.031145772892017,11
43.895499200216044,11.031607845550173,11
43.89578669644378,11.032087992741747,11
43.896064619454975,11.032578825264187,11
43.896328499632766,11.033083885704478,11
43.89635351194797,11.033682996928208,11
43.89669359766411,11.034013863387395,11
43.89708958592688,11.03419700293185,11
43.89742457418964,11.034613694446675,11
43.8977595624524,11.035030385961502,11
43.92131074531161,11.024924168437053,12
43.9217066620005,11.025220619036078,12
43.92167903637175,11.025683827646846,12
43.921428953145686,11.026202752400478,12
43.92117886991962,11.026721677154109,12
43.92086664443282,11.026914863853372,12
43.920493563088414,11.026566131216606,12
43.920140764138225,11.02630772624287,12
43.920389093661846,11.02578718313701,12
43.9206373978721,11.025266616004748,12
43.92088570208235,11.024746048872485,12
43.89713939660154,11.03622253658798,13
43.89687728065025,11.036729758696675,13
43.89664530133778,11.037264278562896,13
43.896442649769206,11.03782161255272,13
43.89625544430001,11.038388884721497,13
43.89608703156588,11.038967750886982,13
43.89579574834858,11.039427450010267,13
43.89542249083495,11.039080611161333,13
43.895050572818704,11.038729396836112,13
43.894672265686644,11.038391732698665,13
43.89429461654635,11.038052868666218,13
43.89392709072231,11.037692921054285,13
43.89359941054174,11.037267245164745,13
43.893286911506756,11.0368182457577,13
43.892974343305916,11.0363699143,13
43.89262677779307,11.03597355345185,13
43.892294139699175,11.035555732777985,13
43.89198558818068,11.035105808724095,13
43.89161480531056,11.03475585807124,13
43.891272275369616,11.0343511444107,13
43.890925959641386,11.033953201479452,13
43.89055799291786,11.0335940444801,13
43.890186189000104,11.033242666502932,13
43.88981172687498,11.032896677796426,13
43.88944743187509,11.032531240100907,13
43.889116320649904,11.032108746483608,13
43.88881596970705,11.03164581035282,13
43.888583977311924,11.031140380462693,13
43.88870808247799,11.030574737130223,13
43.88844365984978,11.030081694534887,13
43.8880992701807,11.029683261681951,13
43.88777224871631,11.029275271241543,13
43.887924129773786,11.028695640653583,13
43.887978887956805,11.028174594153397,13
43.88776249234147,11.027690621900568,13
43.88767600828406,11.027104956221915,13
43.8878062415386,11.026515466178823,13
43.887871441290805,11.02589799183311,13
43.888184330749645,11.025454369282059,13
43.88845615673229,11.024974990088001,13
43.888873393734976,11.025169435783289,13
43.88925253041946,11.025504123811462,13
43.889627615915,11.025848809893247,13
43.890003356837425,11.026192112458908,13
43.890380119214086,11.0265332588796,13
43.890756881590754,11.02687440530029,13
43.891133643967414,11.027215551720982,13
43.891510406344075,11.027556698141673,13
43.891887168720736,11.027897844562364,13
43.892263931097396,11.028238990983056,13
43.892467297288796,11.028732589484312,13
43.892795001227434,11.029160288913705,13
43.893119476049726,11.029591807479555,13
43.893358904211965,11.03011994272892,13
43.893643640451884,11.03060310908392,13
43.89393827467852,11.031074866438546,13
43.894232908905146,11.031546623793172,13
43.89445037830513,11.032092751842917,13
43.89473276094765,11.032576840920672,13
43.89506451277595,11.032998488661248,13
43.895383592353575,11.033438346922225,13
43.89571810141202,11.033855684411886,13
43.896053657295695,11.034271495592451,13
43.896389870529624,11.034686278021342,13
43.8967345158609,11.035086933690863,13
43.89709682637633,11.035456850890398,13
43.83302415317885,11.026421913243464,14
43.83283016030778,11.026984651345494,14
43.832635979403015,11.027547511272095,14
43.83243365799273,11.02810508534171,14
43.832163229826826,11.028597222527583,14
43.831804986904466,11.02883786196959,14
43.83136895516449,11.028684385588713,14
43.83092854224595,11.028557747760253,14
43.830929181922805,11.028185885157228,14
43.8312291049601,11.027720589326627,14
43.8315290279974,11.027255293496028,14
43.83170334268841,11.026684331449331,14
43.83186025803921,11.026099356845002,14
43.832010677754894,11.025511019395744,14
43.832215430710264,11.025078621292623,14
43.83256789919362,11.025466555661383,14
43.83296385533637,11.025751306421526,14
43.84923978956391,11.039243252694382,15
43.849473277437085,11.038709646807622,15
43.84968859133897,11.038173103098048,15
43.849300919237464,11.037856677246726,15
43.848912543545936,11.03754160402262,15
43.84852416785441,11.037226530798515,15
43.8481386022215,11.03690491263362,15
43.84772863171489,11.03673195245509,15
43.84729835140099,11.036914203239458,15
43.846868071087094,11.037096454023825,15
43.846459731070134,11.037176800093377,15
43.84613994090113,11.03675266230188,15
43.84578581962872,11.036367637146046,15
43.84543169835631,11.03598261199021,15
43.84507734433036,11.035598000835858,15
43.84472205116094,11.035215060147202,15
43.844369099771455,11.034828015675199,15
43.84401903518368,11.034435912474883,15
43.84366897059591,11.03404380927457,15
43.843310947725186,11.03366600635166,15
43.842954956118575,11.0332848896184,15
43.84265449333709,11.032845217506642,15
43.842376796981384,11.032362767031657,15
43.84201919903133,11.03198918814737,15
43.8416027476882,11.031755497948053,15
43.84117467094194,11.031564618138734,15
43.84132128813258,11.031048767469045,15
43.841551024261726,11.030512146245316,15
43.84177390377614,11.029969918753922,15
43.842003036924595,11.029432690342986,15
43.842232641588815,11.028896181197702,15
43.842311356187054,11.02829888786942,15
43.842453255461365,11.02771266304766,15
43.84274804451642,11.027248576290702,15
43.843140015790006,11.026948928763415,15
43.84356034626569,11.02672642719795,15
43.843928772473696,11.026370885323479,15
43.84420281518833,11.025877545653762,15
43.84445835246848,11.025363947027587,15
43.84479142256314,11.025005479784715,15
43.8452412433313,11.025000604350337,15
43.84569106964071,11.024991037954194,15
43.846140376668124,11.02499140136958,15
43.846572315975536,11.025139371665098,15
43.84657084177463,11.025747671409725,15
43.84679468150883,11.026232722857369,15
43.84714994691889,11.02660522622483,15
43.84758145718082,11.02677182885488,15
43.847979542654215,11.027062582785902,15
43.84839829570998,11.027286576684041,15
43.848788281312515,11.02759700479998,15
43.84917685029533,11.027911618799651,15
43.84956541927815,11.028226232799323,15
43.849951846848505,11.02854585950274,15
43.85033527832985,11.028872330928259,15
43.85071614678935,11.029204582034032,15
43.85109701524885,11.029536833139804,15
43.851377496894216,11.02999732889474,15
43.85155845828847,11.030452287708183,15
43.85127143600999,11.030932995838201,15
43.85146001271918,11.031357646549399,15
43.85185173141734,11.031663920795355,15
43.852108275864836,11.032135363564718,15
43.85188756654056,11.032677417682216,15
43.85205330902312,11.033144796801448,15
43.85245129546325,11.033435862054986,15
43.85284928190338,11.033726927308527,15
43.85324726834351,11.034017992562065,15
43.853625026620385,11.03389634854135,15
43.854003780575,11.034158075820278,15
43.85436446983927,11.034531176766619,15
43.854725159103545,11.03490427771296,15
43.85511939629838,11.035188502187962,15
43.85553054766431,11.035437579166716,15
43.855907668320576,11.03577360359857,15
43.8562630336687,11.03615640634356,15
43.856634576245185,11.036507123295682,15
43.856987588273675,11.036892242616666,15
43.85732976495655,11.037297501381254,15
43.857681835841646,11.03768605910879,15
43.85803516441727,11.038072483988755,15
43.85838849299289,11.03845890886872,15
43.858727981739,11.038867969480108,15
43.85889175544121,11.039408444302424,15
43.859247966269024,11.039788980752714,15
43.859614633865235,11.04015031099399,15
43.85979187974922,11.040572853759919,15
43.85954953566169,11.04109835972813,15
43.85926662953932,11.041582833214097,15
43.85894878746965,11.042023920835367,15
43.858620171752,11.04244928377649,15
43.85830418065038,11.04289041885131,15
43.85803486545478,11.043390200379381,15
43.857794951988,11.043918121965692,15
43.85754129929984,11.044433699982775,15
43.85728764661169,11.04494927799986,15
43.856988941584454,11.045243028676175,15
43.8565845151143,11.044995346827887,15
43.856189427249504,11.045267321813977,15
43.85583297783081,11.045580013445997,15
43.85546845653756,11.045802459883205,15
43.855051933200805,11.04558071059474,15
43.854653503915216,11.045301680194084,15
43.854345645044816,11.044873711732661,15
43.85399692151147,11.044481461590763,15
43.85361408778855,11.044154298410055,15
43.85326373564514,11.043763004062995,15
43.85289983017616,11.043395965913364,15
43.85253732063985,11.043026279148673,15
43.85217151210372,11.042662927151737,15
43.851767660024635,11.042389005200103,15
43.85135074866116,11.042184887223716,15
43.85093450200441,11.041985673979845,15
43.85053970006483,11.041686486031383,15
43.85017222609917,11.041331031104832,15
43.84978349352366,11.041020917197391,15
43.849392497381075,11.040712650990523,15
43.849189387845655,11.040273973921668,15
43.849196402415,11.039702431759078,15
43.83229765498346,11.028494318200075,16
43.83253370000016,11.02796818775074,16
43.83273602105723,11.027410613434334,16
43.832923304779726,11.026843276173935,16
43.8331264583282,11.026286633165721,16
43.83332787680338,11.025728628756108,16
43.83356942118235,11.025202556707043,16
43.83394943078595,11.02537559318689,16
43.834347507316956,11.025666420763086,16
43.834749005945895,11.025947662501672,16
43.835156430097555,11.026212393522895,16
43.83554740610858,11.026517476453437,16
43.83574080736096,11.027016078268675,16
43.83546677513764,11.027501206738378,16
43.83517024774535,11.027970672312579,16
43.83487379780042,11.028440234294216,16
43.834577347855486,11.028909796275851,16
43.834280897910546,11.029379358257488,16
43.833981564490436,11.029845380584023,16
43.83368185176346,11.03031093727896,16
43.83338279140178,11.030777295862944,16
43.83307720253621,11.030940359167644,16
43.832844888624116,11.03040707536766,16
43.83261857132854,11.029867659811371,16
43.83236114505412,11.029357450634016,16
43.92029591074534,11.030511735824986,17
43.92070275819416,11.03059665452879,17
43.921113366582674,11.030851724874674,17
43.921193021614464,11.031298955538503,17
43.921006623317346,11.031867116678171,17
43.92094886565209,11.032407551765353,17
43.92055175311723,11.032675614574037,17
43.920152295562424,11.032959697707703,17
43.91980106096143,11.032876642592225,17
43.919419793053464,11.032548952285577,17
43.91902010464571,11.03226241281739,17
43.91862158336684,11.031972818530647,17
43.91822621819308,11.031674955008086,17
43.917827853021706,11.031384969852676,17
43.91742742535162,11.031100424721854,17
43.917026997681525,11.030815879591032,17
43.9166331542789,11.03051462469307,17
43.91623918994766,11.03021320744632,17
43.91622646282898,11.029668495836184,17
43.916413307201104,11.029101613461327,17
43.91663358845295,11.028557604445114,17
43.91685290637728,11.028012544984259,17
43.91706277736578,11.027460593271075,17
43.91730338893779,11.026934071838289,17
43.91757458559947,11.026436217807115,17
43.91781944170103,11.02591333042912,17
43.9181278775959,11.025472041563305,17
43.918538892109105,11.025720556105043,17
43.918946012180164,11.025986186675572,17
43.91936416573165,11.026214273439642,17
43.91979231829288,11.026405892805705,17
43.92023406318556,11.026490699498483,17
43.92063261145824,11.0267697068788,17
43.92100924566996,11.027110702855381,17
43.92141214077082,11.027388376433372,17
43.92181540016172,11.027665114224492,17
43.92217356889168,11.027981197065385,17
43.9219800459066,11.028544752785717,17
43.92178722670293,11.029108767287354,17
43.92190287144207,11.02953602021539,17
43.92186356000896,11.030041178522316,17
43.92166756583545,11.030603087415166,17
43.92136182514286,11.030796190137691,17
43.92095063491311,11.03054291880216,17
43.92053559833996,11.030305175011565,17
43.92014789439431,11.030100089515683,17
43.887676508284315,11.026422968495236,18
43.887470967874656,11.026019854754045,18
43.90734385470777,11.029150930522471,19
43.906963505177906,11.028817536742523,19
43.90658351389861,11.028483436569726,19
43.906786733027566,11.027951757440176,19
43.9070255922091,11.027422748962072,19
43.90728504094481,11.026913166704176,19
43.90755127225584,11.026409955037506,19
43.907864738583406,11.026384653378848,19
43.908190840842174,11.026814296950501,19
43.90844598695052,11.02732641413326,19
43.9084337793266,11.027851039434818,19
43.90817470766883,11.028361268187657,19
43.90793809008598,11.028886952331321,19
43.88461003793547,11.043119621557347,20
43.884391237889126,11.04257425008355,20
43.8842950092849,11.041967832146367,20
43.884302274334786,11.041346386403639,20
43.88445866216639,11.040776009278881,20
43.88430813827593,11.04020849174711,20
43.88421505949845,11.039611262331215,20
43.884331243382675,11.039009106847635,20
43.88446114433064,11.038411431172205,20
43.88459104527862,11.037813755496776,20
43.88472094622659,11.037216079821347,20
43.88485341587015,11.036619492100517,20
43.884986181953224,11.036023029936056,20
43.8851189480363,11.035426567771596,20
43.885246495900965,11.034827937439434,20
43.88537345022505,11.034229051680184,20
43.88550314351286,11.033631289174991,20
43.88563283680066,11.0330335266698,20
43.88576253008846,11.032435764164608,20
43.88589032017827,11.031837217613033,20
43.88601393407187,11.031237073224608,20
43.88614104927578,11.030638245329929,20
43.88626816447969,11.03003941743525,20
43.886395330146954,11.029440610175335,20
43.886537220136404,11.028848287686984,20
43.88668221456456,11.028257333378997,20
43.886809965562016,11.027659447686363,20
43.886929484514035,11.027057693115635,20
43.88715671257567,11.026524577985931,20
43.887490817234635,11.026325037183883,20
43.88772341345709,11.026790186597896,20
43.887716214495086,11.027342427317778,20
43.88772887204344,11.027956287144143,20
43.888003065935024,11.028394138045197,20
43.887790118307386,11.028943067293314,20
43.88783204658591,11.029492613528697,20
43.88819718963446,11.029857038362692,20
43.88852492709895,11.030282745225666,20
43.88864922359399,11.03083273086911,20
43.88859990422071,11.031377009378781,20
43.88888426433017,11.031860754397224,20
43.88920086698499,11.032302517224695,20
43.889539961010215,11.032712060505103,20
43.88991142323892,11.033063792554051,20
43.89028588535047,11.033409781288823,20
43.890655518826634,11.033765559432556,20
43.89101862303107,11.034133434153754,20
43.89136115278611,11.034538148117267,20
43.89170368254115,11.034942862080781,20
43.892069853029064,11.03529680603138,20
43.89236984490333,11.035761518332208,20
43.89271747348369,11.03615777266111,20
43.89305553134331,11.036568268450358,20
43.89336390423459,11.037022804506979,20
43.89367947889945,11.037467676742848,20
43.89402360675619,11.037866645835035,20
43.89439322715009,11.03822246490519,20
43.89477512391902,11.038552237868558,20
43.89514995332227,11.038897409156222,20
43.8955211985575,11.039250009821632,20
43.89567334806965,11.039664222746351,20
43.89542664345845,11.040183506691978,20
43.89517537920662,11.040696662222008,20
43.894856866043526,11.041137528308317,20
43.89453653696685,11.041575766860383,20
43.89422474711776,11.04202344627684,20
43.89394419023874,11.04251144856754,20
43.89361686427054,11.04293790653778,20
43.89327319861596,11.043340762032193,20
43.8929840839735,11.043816988294681,20
43.8927050246288,11.044306641136172,20
43.89242065635112,11.044790208327749,20
43.89208985827649,11.04491107493474,20
43.89172915940899,11.044538046320309,20
43.891377675027236,11.044148552660083,20
43.8910028413961,11.043851459078347,20
43.89071205029672,11.04431949388079,20
43.89043896692835,11.044815589475308,20
43.89016649868527,11.04531233840329,20
43.88989403044218,11.045809087331273,20
43.88958921546453,11.046105780487762,20
43.889223291714806,11.045747079039138,20
43.88892098336752,11.04618286473541,20
43.88864549502053,11.04667639587489,20
43.88837221374618,11.047172282181547,20
43.88809936365257,11.047668627245493,20
43.887686653176914,11.047658781231549,20
43.88723800714018,11.047689346476796,20
43.88688605635805,11.047397335320877,20
43.886626165185376,11.04688894884078,20
43.88634724762442,11.046399462362448,20
43.886088656412696,11.045888720893059,20
43.88584124605584,11.045367334924096,20
43.885593835698984,11.044845948955132,20
43.885315096385916,11.044357022992717,20
43.88502497155932,11.04387991459508,20
43.83291522274026,11.031750227025636,21
43.83315769249541,11.031231851537639,21
43.83345296634259,11.030760895403436,21
43.833752420797424,11.030295020524848,21
43.83405213311681,11.029829463324653,21
43.83435106579296,11.029362949050176,21
43.834647516304244,11.028893387757023,21
43.83494396681554,11.028423826463872,21
43.83524041732682,11.027954265170719,21
43.83553798738012,11.027486099617919,21
43.83583669952244,11.027019609141078,21
43.83619363363204,11.027190205611118,21
43.83651858724413,11.027618343203653,21
43.83675117418605,11.028152388944843,21
43.83704082928364,11.028629394892922,21
43.837338202162535,11.029097830067654,21
43.83734964460969,11.0296386330431,21
43.837131062560736,11.030180635889554,21
43.8368189870127,11.030442449240017,21
43.8364627093512,11.030061410501201,21
43.83609683520707,11.029800423851064,21
43.83580041481847,11.03027002175237,21
43.8355088801274,11.030745409291816,21
43.83522106595006,11.031225204859641,21
43.834942198417004,11.031715026312494,21
43.83464492476602,11.032182858424392,21
43.83455520340943,11.0327072236612,21
43.83489862645587,11.033110401149115,21
43.83507800898499,11.033543431111067,21
43.83473675541467,11.033924219042644,21
43.834331437922636,11.033794007686248,21
43.833978577029164,11.033406760823366,21
43.83362571613569,11.033019513960486,21
43.83327280068944,11.03263236293878,21
43.90264838241177,11.028110012246211,22
43.90239723109559,11.02860753825411,22
43.902028753573354,11.028275201884487,22
43.90209400744333,11.027657539107475,22
43.90216678975756,11.02704373975202,22
43.90255177765111,11.027326644169595,22
43.90796458811141,11.028999443639188,23
43.90818279627315,11.028462944536933,23
43.9084384228625,11.027949564865981,23
43.90874062245484,11.027833557784207,23
43.90906157356247,11.028271006141912,23
43.908859744255,11.028755042893101,23
43.908594253886825,11.029256926878672,23
43.90839548121352,11.029816745488121,23
43.90805283798379,11.029759865547625,23
43.902681391361554,11.028154860746234,24
43.90293405294387,11.027662260598774,24
43.90331398664789,11.027996283318547,24
43.90324774364771,11.028492362430065,24
43.90301373243379,11.029025526703728,24
43.902638100279106,11.028813799959714,24
43.885660216313106,11.032690787656154,25
43.885530522957566,11.033288550133047,25
43.88540082960202,11.033886312609942,25
43.88527149361061,11.034484221649395,25
43.88514618016128,11.035083780321035,25
43.88501522993621,11.035680996996708,25
43.88488246380398,11.036277459140106,25
43.88474969767176,11.036873921283501,25
43.884618538343695,11.037471063982293,25
43.884488637144386,11.038068739552537,25
43.88435873594508,11.038666415122782,25
43.88422907701353,11.039264189479093,25
43.88418282256168,11.039876128209228,25
43.88388681300506,11.039993440358971,25
43.88391496465323,11.03954723903233,25
43.88407049436262,11.03896146702774,25
43.88422349781616,11.03837442435765,25
43.88437357017838,11.037785916130105,25
43.884506112443994,11.037189400492629,25
43.8846381190469,11.036592615480362,25
43.88477123972974,11.035996305519589,25
43.88490436041258,11.035399995558818,25
43.88503427451312,11.034802338774021,25
43.88516181164728,11.0342036836486,25
43.88528934878144,11.033605028523178,25
43.88542812423831,11.033011242732599,25
43.88561849009648,11.032445827085757,25
43.8721988622557,11.028339161236032,26
43.87257105923621,11.028685271063356,26
43.8729714478516,11.028969768458566,26
43.87335885286513,11.029286814707387,26
43.87373710608553,11.029624485517628,26
43.87410007400964,11.029993306881067,26
43.87446304193376,11.030362128244507,26
43.87425264135834,11.03087360871297,26
43.8739891056884,11.031379552061564,26
43.87371863026736,11.031878314276236,26
43.8734443377601,11.032373126277674,26
43.873173060602134,11.032871016773454,26
43.873055047247036,11.033453832625371,26
43.872956660148915,11.034058055255885,26
43.87289957025832,11.03467516343741,26
43.872882015927225,11.03529616324358,26
43.87287038239652,11.03592008495657,26
43.872871387868734,11.036544032933653,26
43.87289862345737,11.037167064904233,26
43.8729164971576,11.037790837897537,26
43.87283975811431,11.038399856338268,26
43.872542213167215,11.038867593947547,26
43.872238545922606,11.039328189869622,26
43.8719389412925,11.039793751437966,26
43.871648026006675,11.040269932133675,26
43.871368168122366,11.040758681979819,26
43.871098919426466,11.041258696989171,26
43.870787325491904,11.04154596610501,26
43.87037976507276,11.041281970333532,26
43.86997721587984,11.04100324870314,26
43.86957466668693,11.040724527072747,26
43.86917211749401,11.040445805442355,26
43.86877162192628,11.04016238740912,26
43.868592116579016,11.039612727263952,26
43.86845912766667,11.039016464553374,26
